Customer ID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFM_SCORE,Segment,RecencyScaled,FrequencyScaled,MonetaryScaled,ClusterKMeans,ClusterHierarchical
16839,7,34,16594.34999999998,5,5,5,555,Champions,0.021447721179624665,0.15714285714285714,0.059221961041379445,1,2
16841,35,6,1869.8200000000006,3,5,4,354,Loyal Customers,0.096514745308311,0.02380952380952381,0.006673018659627662,1,2
16842,99,3,1264.1899999999996,2,4,4,244,At Risk,0.2680965147453083,0.009523809523809525,0.004511644682009331,5,3
16843,41,16,10196.570000000009,3,5,5,355,Loyal Customers,0.1126005361930295,0.07142857142857144,0.03638954652009266,1,2
16846,49,1,214.32,3,2,1,321,About to Sleep,0.13404825737265416,0.0,0.0007648657941039243,5,3
16847,42,1,193.44,3,2,1,321,About to Sleep,0.11528150134048258,0.0,0.0006903491937824894,1,2
16848,51,1,281.42,3,2,2,322,About to Sleep,0.13941018766756033,0.0,0.0010043324550985742,5,3
16849,185,1,124.57,1,2,1,121,Hibernating,0.49865951742627346,0.0,0.0004445657520134652,3,5
16850,332,1,332.41,1,2,2,122,Hibernating,0.8927613941018767,0.0,0.0011863057046383237,4,1
16851,3,3,342.45,5,4,2,542,Champions,0.010723860589812333,0.009523809523809525,0.0012221364837200863,1,2
16852,9,2,144.91,5,3,1,531,Potential Loyalists,0.026809651474530835,0.004761904761904762,0.0005171551988783113,1,2
16855,22,2,328.4,4,3,2,432,Potential Loyalists,0.06166219839142091,0.004761904761904762,0.0011719948058218027,1,2
16856,13,1,35.40000000000001,4,2,1,421,Potential Loyalists,0.03753351206434317,0.0,0.00012633561548749036,1,2
16858,367,1,375.69000000000005,1,2,2,122,Hibernating,0.9865951742627346,0.0,0.0013407634853812216,4,1
16859,143,2,747.81,2,3,3,233,At Risk,0.386058981233244,0.004761904761904762,0.002668786345132772,3,5
16861,58,2,173.76,3,3,1,331,Need Attention,0.1581769436997319,0.004761904761904762,0.0006201151566979185,5,3
16863,30,2,502.8,4,3,3,433,Potential Loyalists,0.08310991957104558,0.004761904761904762,0.0017943939962460488,1,2
16866,139,3,207.74,2,4,1,241,At Risk,0.37533512064343166,0.009523809523809525,0.0007413830723551197,3,5
16869,21,4,825.4199999999997,4,4,3,443,Loyal Customers,0.05898123324396783,0.014285714285714287,0.002945761122476955,1,2
16871,21,6,2812.34,4,5,5,455,Loyal Customers,0.05898123324396783,0.02380952380952381,0.010036686577968601,1,2
16872,76,3,680.02,2,4,3,243,At Risk,0.2064343163538874,0.009523809523809525,0.0024268572102769254,5,3
16873,3,6,7123.619999999997,5,5,5,555,Champions,0.010723860589812333,0.02380952380952381,0.02542279427115806,1,2
16875,66,5,2095.53,3,4,5,345,Loyal Customers,0.17962466487935658,0.01904761904761905,0.007478533116454819,5,3
16877,11,6,853.7199999999997,5,5,3,553,Champions,0.032171581769437,0.02380952380952381,0.003046758238813,1,2
16878,83,1,13.3,2,2,1,221,Hibernating,0.225201072386059,0.0,4.7465075875243534e-05,5,3
16880,29,7,1519.0800000000006,4,5,4,454,Loyal Customers,0.08042895442359249,0.028571428571428577,0.005421296801546239,1,2
16881,65,1,432.0,3,2,2,322,About to Sleep,0.1769436997319035,0.0,0.0015417227652710682,5,3
16882,65,3,705.1199999999997,3,4,3,343,Loyal Customers,0.1769436997319035,0.009523809523809525,0.0025164341579813313,5,3
16883,186,2,276.73,1,3,2,132,At Risk,0.5013404825737265,0.004761904761904762,0.0009875947704478304,3,5
16884,36,2,429.84,3,3,2,332,Need Attention,0.09919571045576409,0.004761904761904762,0.0015340141514447127,1,2
16885,14,3,471.5099999999997,4,4,2,442,Loyal Customers,0.040214477211796246,0.009523809523809525,0.001682726159844817,1,2
16887,34,1,194.88,3,2,1,321,About to Sleep,0.09383378016085792,0.0,0.0006954882696667263,1,2
16889,193,3,1578.6700000000005,1,4,4,144,At Risk,0.5201072386058981,0.009523809523809525,0.005633961754283514,3,5
16891,0,5,809.7000000000003,5,4,3,543,Champions,0.002680965147453083,0.01904761904761905,0.0028896595440740377,1,2
16892,0,5,525.5399999999997,5,4,3,543,Champions,0.002680965147453083,0.01904761904761905,0.0018755485695846222,1,2
16893,365,1,145.93000000000004,1,2,1,121,Hibernating,0.9812332439678284,0.0,0.0005207953776296459,4,1
16895,63,1,219.14,3,2,1,321,About to Sleep,0.17158176943699732,0.0,0.0007820674231053283,5,3
16897,298,2,289.7800000000001,1,3,2,132,At Risk,0.8016085790884718,0.004761904761904762,0.0010341676456487275,4,1
16898,25,3,508.8099999999997,4,4,3,443,Loyal Customers,0.06970509383378017,0.009523809523809525,0.001815842500457342,1,2
16899,6,6,1281.5599999999995,5,5,4,554,Champions,0.01876675603217158,0.02380952380952381,0.0045736347848629386,1,2
16900,15,3,887.1100000000005,4,4,3,443,Loyal Customers,0.04289544235924933,0.009523809523809525,0.0031659205608787454,1,2
16902,115,1,1706.88,2,2,4,224,Hibernating,0.3109919571045576,0.0,0.006091517948115466,3,5
16903,28,1,373.24,4,2,2,422,Potential Loyalists,0.0777479892761394,0.0,0.0013320199187726238,1,2
16904,3,16,3754.2699999999986,5,5,5,555,Champions,0.010723860589812333,0.07142857142857144,0.01339824890271808,1,2
16905,4,7,3102.4300000000007,5,5,5,555,Champions,0.013404825737265416,0.028571428571428577,0.011071960552453521,1,2
16906,80,4,579.7700000000002,2,4,3,243,At Risk,0.21715817694369974,0.014285714285714287,0.0020690847398639064,5,3
16907,28,5,981.65,4,4,4,444,Loyal Customers,0.0777479892761394,0.01904761904761905,0.003503315167889685,1,2
16909,71,1,379.14,2,2,2,222,Hibernating,0.193029490616622,0.0,0.0013530758546872056,5,3
16910,3,8,1510.0600000000022,5,5,4,554,Champions,0.010723860589812333,0.03333333333333334,0.005389106201215816,1,2
16912,27,9,2575.380000000001,4,5,5,455,Loyal Customers,0.07506702412868634,0.0380952380952381,0.009191023090795846,1,2
16913,289,1,113.44,1,2,1,121,Hibernating,0.7774798927613941,0.0,0.0004048449779915509,2,4
16914,35,1,208.45999999999995,3,2,1,321,About to Sleep,0.096514745308311,0.0,0.000743952610297238,1,2
16915,8,6,621.6800000000002,5,5,3,553,Champions,0.02412868632707775,0.02380952380952381,0.002218653260911384,1,2
16916,22,2,576.2600000000002,4,3,3,433,Potential Loyalists,0.06166219839142091,0.004761904761904762,0.002056558242396079,1,2
16917,275,1,391.52000000000015,1,2,2,122,Hibernating,0.739946380697051,0.0,0.0013972576320808539,2,4
16918,48,6,1068.8199999999997,3,5,4,354,Loyal Customers,0.13136729222520108,0.02380952380952381,0.0038144076990208856,5,3
16919,155,11,2596.4499999999994,2,5,5,255,Can't Loose,0.41823056300268097,0.04761904761904763,0.009266217763629778,3,5
16921,60,1,169.79000000000005,3,2,1,321,About to Sleep,0.16353887399463807,0.0,0.0006059470099892934,5,3
16923,11,19,7247.60999999998,5,5,5,555,Champions,0.032171581769437,0.08571428571428573,0.02586529011760698,1,2
16924,20,3,846.7499999999997,4,4,3,443,Loyal Customers,0.05630026809651475,0.009523809523809525,0.003021883684012214,1,2
16926,370,1,230.25000000000003,1,2,1,121,Hibernating,0.9946380697050938,0.0,0.0008217168210732951,4,1
16927,114,3,543.0500000000002,2,4,3,243,At Risk,0.30831099195710454,0.009523809523809525,0.0019380383048158655,5,3
16928,79,17,2847.599999999998,2,5,5,255,Can't Loose,0.21447721179624665,0.0761904761904762,0.010162522561078451,5,3
16929,2,7,1295.3900000000006,5,5,4,554,Champions,0.00804289544235925,0.028571428571428577,0.004622991326167801,1,2
16930,25,3,380.55000000000007,4,4,2,442,Loyal Customers,0.06970509383378017,0.009523809523809525,0.0013581078664905212,1,2
16931,4,21,4604.2199999999875,5,5,5,555,Champions,0.013404825737265416,0.09523809523809525,0.016431552755361893,1,2
16932,52,1,161.94,3,2,1,321,About to Sleep,0.14209115281501342,0.0,0.0005779319088148073,5,3
16933,0,2,563.2299999999998,5,3,3,533,Potential Loyalists,0.002680965147453083,0.004761904761904762,0.002010056743249128,1,2
16934,53,2,950.93,3,3,4,334,Need Attention,0.1447721179624665,0.004761904761904762,0.003393681549025965,5,3
16936,24,1,262.68,4,2,2,422,Potential Loyalists,0.06702412868632708,0.0,0.0009374530925495468,1,2
16938,7,4,2736.380000000001,5,4,5,545,Champions,0.021447721179624665,0.014285714285714287,0.009765600325075108,1,2
16940,51,3,3049.880000000001,3,4,5,345,Loyal Customers,0.13941018766756033,0.009523809523809525,0.01088441997070585,5,3
16942,11,9,1920.5900000000015,5,5,4,554,Champions,0.032171581769437,0.0380952380952381,0.006854206772573989,1,2
16943,210,3,816.7299999999998,1,4,3,143,At Risk,0.5656836461126006,0.009523809523809525,0.0029147482270366646,2,4
16945,20,18,4345.500000000006,4,5,5,455,Loyal Customers,0.05630026809651475,0.08095238095238096,0.015508232121494067,1,2
16947,234,1,406.4800000000001,1,2,2,122,Hibernating,0.6300268096514745,0.0,0.001450646920433759,2,4
16948,137,3,435.02,2,4,2,242,At Risk,0.3699731903485255,0.009523809523809525,0.001552500549417176,3,5
16949,2,6,1286.27,5,5,4,554,Champions,0.00804289544235925,0.02380952380952381,0.004590443845567632,1,2
16950,55,3,1178.56,3,4,4,344,Loyal Customers,0.15013404825737267,0.009523809523809525,0.004206048107032107,5,3
16951,133,3,1277.7500000000016,2,4,4,244,At Risk,0.35924932975871315,0.009523809523809525,0.004560037646585902,3,5
16952,108,2,167.61,2,3,1,231,At Risk,0.2922252010723861,0.004761904761904762,0.0005981670201089901,5,3
16953,29,1,20.8,4,2,1,421,Potential Loyalists,0.08042895442359249,0.0,7.423109610564402e-05,1,2
16954,-1,9,2085.080000000001,5,5,5,555,Champions,0.0,0.0380952380952381,0.00744123912826713,1,2
16955,183,4,518.67,1,4,3,143,At Risk,0.4932975871313673,0.014285714285714287,0.001851030895053576,3,5
16956,16,1,308.74,4,2,2,422,Potential Loyalists,0.045576407506702415,0.0,0.0011018321447911796,1,2
16957,238,2,416.64,1,3,2,132,At Risk,0.6407506702412868,0.004761904761904762,0.0014869059558392079,2,4
16959,86,1,117.35,2,2,1,221,Hibernating,0.23324396782841825,0.0,0.000418798996538333,5,3
16960,37,3,507.05,3,4,3,343,Loyal Customers,0.10187667560321716,0.009523809523809525,0.0018095614077099425,1,2
16961,115,1,234.17,2,2,1,221,Hibernating,0.3109919571045576,0.0,0.000835706527647051,3,5
16963,186,1,110.55,1,2,1,121,Hibernating,0.5013404825737265,0.0,0.0003945311381961032,3,5
16965,225,1,201.19,1,2,1,121,Hibernating,0.6058981233243967,0.0,0.0007180074146872366,2,4
16966,7,7,2154.9700000000007,5,5,5,555,Champions,0.021447721179624665,0.028571428571428577,0.007690662748787489,1,2
16967,188,1,319.01999999999987,1,2,2,122,Hibernating,0.5067024128686327,0.0,0.0011385194365203148,3,5
16968,3,2,439.4300000000002,5,3,2,532,Potential Loyalists,0.010723860589812333,0.004761904761904762,0.0015682389693126523,1,2
16969,38,3,650.4100000000002,3,4,3,343,Loyal Customers,0.10455764075067024,0.009523809523809525,0.002321184962407305,1,2
16971,37,1,357.20999999999987,3,2,2,322,About to Sleep,0.10187667560321716,0.0,0.0012748120115335141,1,2
16976,266,1,251.52,1,2,2,122,Hibernating,0.7158176943699732,0.0,0.0008976252544467109,2,4
16978,76,1,344.33,2,2,2,222,Hibernating,0.2064343163538874,0.0,0.0012288458327911734,5,3
16979,2,6,1852.0000000000007,5,5,4,554,Champions,0.00804289544235925,0.02380952380952381,0.00660942259556023,1,2
16980,254,2,1078.9600000000003,1,3,4,134,At Risk,0.6836461126005362,0.004761904761904762,0.003850595358372389,2,4
16982,59,1,384.06,3,2,2,322,About to Sleep,0.16085790884718498,0.0,0.0013706343639583482,5,3
16983,11,7,1931.25,5,5,4,554,Champions,0.032171581769437,0.028571428571428577,0.006892250209328126,1,2
16984,87,2,4481.349999999996,2,3,5,235,At Risk,0.23592493297587133,0.004761904761904762,0.015993053967934018,5,3
16985,16,10,5464.120000000001,4,5,5,455,Loyal Customers,0.045576407506702415,0.04285714285714286,0.01950036619484479,1,2
16986,28,2,1873.2,4,3,4,434,Potential Loyalists,0.0777479892761394,0.004761904761904762,0.006685081212744827,1,2
16987,2,7,1625.0500000000006,5,5,4,554,Champions,0.00804289544235925,0.028571428571428577,0.0057994828233883106,1,2
16988,4,1,126.12,5,2,1,521,Potential Loyalists,0.013404825737265416,0.0,0.0004500973961944146,1,2
16989,6,6,1133.25,5,5,4,554,Champions,0.01876675603217158,0.02380952380952381,0.004044345656813514,1,2
16990,217,1,179.0,1,2,1,121,Hibernating,0.5844504021447722,0.0,0.000638815682832225,2,4
16992,9,5,1614.31,5,4,4,544,Champions,0.026809651474530835,0.01904761904761905,0.005761153882418375,1,2
16996,29,6,1456.96,4,5,4,454,Loyal Customers,0.08042895442359249,0.02380952380952381,0.005199602777984573,1,2
16997,287,3,702.0,1,4,3,143,At Risk,0.772117962466488,0.009523809523809525,0.0025052994935654857,2,4
16998,148,4,295.0,2,4,2,242,At Risk,0.39946380697050937,0.014285714285714287,0.0010527967957290859,3,5
16999,22,2,484.82000000000005,4,3,2,432,Potential Loyalists,0.06166219839142091,0.004761904761904762,0.0017302269237470355,1,2
17001,-1,11,3989.570000000001,5,5,5,555,Champions,0.0,0.04761904761904763,0.014237988177413188,1,2
17002,84,3,1493.73,2,4,4,244,At Risk,0.22788203753351208,0.009523809523809525,0.005330827653167483,5,3
17004,45,2,1412.9399999999994,3,3,4,334,Need Attention,0.12332439678284182,0.004761904761904762,0.005042504083245607,5,3
17006,3,4,781.7800000000002,5,4,3,543,Champions,0.010723860589812333,0.014285714285714287,0.002790018572763,1,2
17007,49,6,889.9300000000002,3,5,3,353,Loyal Customers,0.13404825737265416,0.02380952380952381,0.0031759845844853748,5,3
17010,17,1,195.36,4,2,1,421,Potential Loyalists,0.0482573726541555,0.0,0.000697201294961472,1,2
17011,29,1,270.90000000000003,4,2,2,422,Potential Loyalists,0.08042895442359249,0.0,0.0009667886507220658,1,2
17014,7,3,586.3299999999998,5,4,3,543,Champions,0.021447721179624665,0.009523809523809525,0.002092496085558762,1,2
17015,27,3,1842.5599999999995,4,4,4,444,Loyal Customers,0.07506702412868634,0.009523809523809525,0.006575733098096895,1,2
17017,1,20,8694.26,5,5,5,555,Champions,0.005361930294906166,0.09047619047619049,0.031028098539781567,1,2
17018,39,2,920.0999999999997,3,3,3,333,Need Attention,0.10723860589812333,0.004761904761904762,0.003283655361865531,1,2
17019,10,4,1272.6100000000013,5,4,4,544,Champions,0.029490616621983913,0.014285714285714287,0.004541694000721333,1,2
17022,30,1,71.0,4,2,1,421,Potential Loyalists,0.08310991957104558,0.0,0.000253384991514458,1,2
17024,44,3,95.85,3,4,1,341,Loyal Customers,0.12064343163538874,0.009523809523809525,0.00034206973854451826,5,3
17025,59,3,357.77,3,4,2,342,Loyal Customers,0.16085790884718498,0.009523809523809525,0.0012768105410440511,5,3
17026,184,2,154.82999999999996,1,3,1,131,At Risk,0.4959785522788204,0.004761904761904762,0.0005525577216363875,3,5
17027,77,6,890.2899999999997,2,5,3,253,Can't Loose,0.20911528150134048,0.02380952380952381,0.0031772693534564325,5,3
17029,109,2,716.0,2,3,3,233,At Risk,0.29490616621983917,0.004761904761904762,0.0025552627313289,5,3
17030,62,1,146.87,3,2,1,321,About to Sleep,0.16890080428954424,0.0,0.0005241500521651893,5,3
17031,10,2,380.35,5,3,2,532,Potential Loyalists,0.029490616621983913,0.004761904761904762,0.0013573941059510436,1,2
17033,85,3,1030.14,2,4,4,244,At Risk,0.23056300268096516,0.009523809523809525,0.0036763664106859682,5,3
17034,15,3,745.5200000000002,4,4,3,443,Loyal Customers,0.04289544235924933,0.009523809523809525,0.002660613786955757,1,2
17035,244,2,433.53,1,3,2,132,At Risk,0.6568364611260054,0.004761904761904762,0.0015471830333980698,2,4
17037,86,1,1267.3199999999995,2,2,4,224,Hibernating,0.23324396782841825,0.0,0.0045228150344521515,5,3
17038,29,1,112.40000000000003,4,2,1,421,Potential Loyalists,0.08042895442359249,0.0,0.00040113342318626877,1,2
17040,136,1,449.72999999999985,2,2,2,222,Hibernating,0.3672922252010724,0.0,0.0016049976370957344,3,5
17041,25,3,1081.5700000000004,4,4,4,444,Loyal Customers,0.06970509383378017,0.009523809523809525,0.003859909933412569,1,2
17042,1,5,1044.3800000000003,5,4,4,544,Champions,0.005361930294906166,0.01904761904761905,0.003727186161096756,1,2
17043,31,4,1735.1799999999996,4,4,4,444,Loyal Customers,0.08579088471849866,0.014285714285714287,0.006192515064451508,1,2
17044,24,1,948.48,4,2,4,424,Potential Loyalists,0.06702412868632708,0.0,0.0033849379824173677,1,2
17045,112,3,339.44,2,4,2,242,At Risk,0.30294906166219837,0.009523809523809525,0.0012113943876009522,5,3
17046,156,1,642.0199999999999,2,2,3,223,Hibernating,0.42091152815013405,0.0,0.0022912427077762293,3,5
17047,84,3,1100.9,2,4,4,244,At Risk,0.22788203753351208,0.009523809523809525,0.003928894889553053,5,3
17048,116,3,925.35,2,4,3,243,At Risk,0.3136729222520107,0.009523809523809525,0.0033023915760268126,3,5
17049,1,9,5659.980000000006,5,5,5,555,Champions,0.005361930294906166,0.0380952380952381,0.020199351891154977,1,2
17050,95,6,3228.839999999999,2,5,5,255,Can't Loose,0.257372654155496,0.02380952380952381,0.01152309290143017,5,3
17051,193,1,247.14,1,2,1,121,Hibernating,0.5201072386058981,0.0,0.0008819938986321568,3,5
17052,27,1,413.75000000000006,4,2,2,422,Potential Loyalists,0.07506702412868634,0.0,0.0014765921160437606,1,2
17053,129,1,498.48,2,2,3,223,Hibernating,0.3485254691689008,0.0,0.001778976768593338,3,5
17054,27,5,1356.3300000000004,4,4,4,444,Loyal Customers,0.07506702412868634,0.01904761904761905,0.004840474162546547,1,2
17058,80,3,1179.89,2,4,4,244,At Risk,0.21715817694369974,0.009523809523809525,0.004210794614619632,5,3
17059,28,5,3095.0399999999995,4,4,5,445,Loyal Customers,0.0777479892761394,0.01904761904761905,0.01104558710051983,1,2
17060,265,1,234.24,1,2,1,121,Hibernating,0.7131367292225201,0.0,0.0008359563438358681,2,4
17061,72,11,5232.23,2,5,5,255,Can't Loose,0.1957104557640751,0.04761904761904763,0.01867279653734778,5,3
17062,312,4,538.37,1,4,3,143,At Risk,0.839142091152815,0.014285714285714287,0.001921336308192095,4,1
17063,20,7,1461.1399999999994,4,5,4,454,Loyal Customers,0.05630026809651475,0.028571428571428577,0.005214520373259647,1,2
17064,57,3,859.3500000000003,3,4,3,343,Loyal Customers,0.1554959785522788,0.009523809523809525,0.003066850597999289,5,3
17068,11,21,4552.140000000004,5,5,5,555,Champions,0.032171581769437,0.09523809523809525,0.016245689510882053,1,2
17069,27,9,2709.7000000000007,4,5,5,455,Loyal Customers,0.07506702412868634,0.0380952380952381,0.00967038466910883,1,2
17070,113,1,312.13999999999993,2,2,2,222,Hibernating,0.30563002680965146,0.0,0.0011139660739622943,5,3
17071,27,9,2429.030000000001,4,5,5,455,Loyal Customers,0.07506702412868634,0.0380952380952381,0.008668728816033297,1,2
17073,16,4,1446.09,4,4,4,444,Loyal Customers,0.045576407506702415,0.014285714285714287,0.005160809892663979,1,2
17075,16,4,834.1200000000003,4,4,3,443,Loyal Customers,0.045576407506702415,0.014285714285714287,0.002976809705944222,1,2
17076,35,3,841.08,3,4,3,343,Loyal Customers,0.096514745308311,0.009523809523809525,0.0030016485727180327,1,2
17078,35,2,378.20000000000016,3,3,2,332,Need Attention,0.096514745308311,0.004761904761904762,0.0013497211801516626,1,2
17079,77,1,118.8,2,2,1,221,Hibernating,0.20911528150134048,0.0,0.00042397376044954374,5,3
17080,21,2,287.62,4,3,2,432,Potential Loyalists,0.05898123324396783,0.004761904761904762,0.001026459031822372,1,2
17081,24,2,290.16000000000014,4,3,2,432,Potential Loyalists,0.06702412868632708,0.004761904761904762,0.0010355237906737346,1,2
17082,32,2,2003.8500000000006,3,3,4,334,Need Attention,0.08847184986595175,0.004761904761904762,0.007151345285158405,1,2
17083,108,3,1405.7799999999993,2,4,4,244,At Risk,0.2922252010723861,0.009523809523809525,0.0050169514559323175,5,3
17084,34,2,2949.7500000000014,3,3,5,335,Need Attention,0.09383378016085792,0.004761904761904762,0.010527075756616518,1,2
17085,122,5,1566.65,2,4,4,244,At Risk,0.3297587131367292,0.01904761904761905,0.005591064745860924,3,5
17086,6,6,2050.079999999999,5,5,4,554,Champions,0.01876675603217158,0.02380952380952381,0.0073163310338585875,1,2
17088,27,4,1991.009999999999,4,4,4,444,Loyal Customers,0.07506702412868634,0.014285714285714287,0.007105521858523954,1,2
17090,3,7,2043.950000000001,5,5,4,554,Champions,0.010723860589812333,0.028571428571428577,0.007294454273323614,1,2
17091,1,8,3827.760000000002,5,5,5,555,Champions,0.005361930294906166,0.03333333333333334,0.013660520212949044,1,2
17092,49,4,1777.7800000000007,3,4,4,344,Loyal Customers,0.13404825737265416,0.014285714285714287,0.006344546059360186,5,3
17094,321,1,301.99999999999994,1,2,2,122,Hibernating,0.8632707774798928,0.0,0.001077778414610793,4,1
17095,21,3,1324.159999999999,4,4,4,444,Loyal Customers,0.05898123324396783,0.009523809523809525,0.004725665779771611,1,2
17096,14,4,1022.1300000000003,4,4,4,444,Loyal Customers,0.040214477211796246,0.014285714285714287,0.0036477803010799017,1,2
17097,1,8,954.4199999999997,5,5,4,554,Champions,0.005361930294906166,0.03333333333333334,0.0034061366704398435,1,2
17100,17,1,971.74,4,2,4,424,Potential Loyalists,0.0482573726541555,0.0,0.003467948333158583,1,2
17101,9,4,1621.7299999999998,5,4,4,544,Champions,0.026809651474530835,0.014285714285714287,0.005787634398432984,1,2
17102,260,1,25.5,1,2,1,121,Hibernating,0.6997319034852547,0.0,9.100446878336167e-05,2,4
17105,158,2,665.7800000000004,2,3,3,233,At Risk,0.4262734584450402,0.004761904761904762,0.00237603745986614,3,5
17107,32,6,10815.429999999997,3,5,5,355,Loyal Customers,0.08847184986595175,0.02380952380952381,0.03859813575739737,1,2
17109,28,6,885.04,4,5,3,453,Loyal Customers,0.0777479892761394,0.02380952380952381,0.003158533139295153,1,2
17110,164,1,163.29999999999995,2,2,1,221,Hibernating,0.44235924932975873,0.0,0.0005827854804832532,3,5
17111,46,1,248.61,3,2,1,321,About to Sleep,0.1260053619302949,0.0,0.0008872400385973155,5,3
17114,4,8,808.6199999999997,5,5,3,553,Champions,0.013404825737265416,0.03333333333333334,0.0028858052371608578,1,2
17115,7,3,837.4999999999999,5,4,3,543,Champions,0.021447721179624665,0.009523809523809525,0.0029888722590613874,1,2
17117,287,1,116.19999999999996,1,2,1,121,Hibernating,0.772117962466488,0.0,0.00041469487343633813,2,4
17118,316,1,157.02,1,2,1,121,Hibernating,0.8498659517426274,0.0,0.0005603733995436647,4,1
17119,2,2,606.91,5,3,3,533,Potential Loyalists,0.00804289544235925,0.004761904761904762,0.0021659420450709814,1,2
17120,232,1,307.46,1,2,2,122,Hibernating,0.6246648793565683,0.0,0.0010972640773385246,2,4
17122,118,1,138.32,2,2,1,221,Hibernating,0.3190348525469169,0.0,0.0004936367891025328,3,5
17123,160,1,345.2999999999999,2,2,2,222,Hibernating,0.4316353887399464,0.0,0.0012323075714076382,3,5
17124,184,1,298.8900000000001,1,2,2,122,Hibernating,0.4959785522788204,0.0,0.0010666794382219206,3,5
17125,49,1,259.35,3,2,2,322,About to Sleep,0.13404825737265416,0.0,0.000925568979567249,5,3
17126,151,5,1004.75,2,4,4,244,At Risk,0.4075067024128686,0.01904761904761905,0.003585754510199319,3,5
17128,333,1,157.09,1,2,1,121,Hibernating,0.8954423592493298,0.0,0.0005606232157324817,4,1
17131,4,5,2463.170000000001,5,4,5,545,Champions,0.013404825737265416,0.01904761904761905,0.00879056774012208,1,2
17133,14,7,4892.240000000002,4,5,5,455,Loyal Customers,0.040214477211796246,0.028571428571428577,0.017459439308263273,1,2
17134,105,2,425.0,2,3,2,232,At Risk,0.28418230563002683,0.004761904761904762,0.001516741146389361,5,3
17135,15,7,1139.7299999999998,4,5,4,454,Loyal Customers,0.04289544235924933,0.028571428571428577,0.0040674714982925795,1,2
17138,274,1,380.5,1,2,2,122,Hibernating,0.7372654155495979,0.0,0.0013579294263556514,2,4
17139,14,12,10668.469999999988,4,5,5,455,Loyal Customers,0.040214477211796246,0.05238095238095239,0.03807366451298939,1,2
17140,246,1,465.32,1,2,2,122,Hibernating,0.6621983914209115,0.0,0.0016606352711479942,2,4
17142,238,1,579.0,1,2,3,123,Hibernating,0.6407506702412868,0.0,0.0020663367617869176,2,4
17144,0,2,984.5699999999997,5,3,4,534,Potential Loyalists,0.002680965147453083,0.004761904761904762,0.0035137360717660535,1,2
17146,104,3,749.78,2,4,3,243,At Risk,0.28150134048257375,0.009523809523809525,0.0026758168864466237,5,3
17147,21,4,1714.59,4,4,4,444,Loyal Customers,0.05898123324396783,0.014285714285714287,0.006119033416912317,1,2
17148,50,1,124.88,3,2,1,321,About to Sleep,0.13672922252010725,0.0,0.0004456720808496551,5,3
17152,193,3,1689.5,1,4,4,144,At Risk,0.5201072386058981,0.009523809523809525,0.006029492157234884,3,5
17153,23,1,213.78,4,2,1,421,Potential Loyalists,0.064343163538874,0.0,0.0007629386406473355,1,2
17154,74,1,329.3400000000001,2,2,2,222,Hibernating,0.20107238605898123,0.0,0.0011753494803573466,5,3
17155,16,2,251.7,4,3,2,432,Potential Loyalists,0.045576407506702415,0.004761904761904762,0.0008982676389322404,1,2
17157,6,2,319.0,5,3,2,532,Potential Loyalists,0.01876675603217158,0.004761904761904762,0.0011384480604663674,1,2
17158,31,3,1266.9699999999993,4,4,4,444,Loyal Customers,0.08579088471849866,0.009523809523809525,0.004521565953508065,1,2
17159,20,3,1538.88,4,4,4,444,Loyal Customers,0.05630026809651475,0.009523809523809525,0.005491959094954494,1,2
17160,30,6,3518.0299999999993,4,5,5,455,Loyal Customers,0.08310991957104558,0.02380952380952381,0.012555154953487442,1,2
17162,27,9,1715.4599999999994,4,5,4,454,Loyal Customers,0.07506702412868634,0.0380952380952381,0.0061221382752590404,1,2
17163,20,2,293.1,4,3,2,432,Potential Loyalists,0.05630026809651475,0.004761904761904762,0.0010460160706040511,1,2
17164,31,7,2467.350000000001,4,5,5,455,Loyal Customers,0.08579088471849866,0.028571428571428577,0.008805485335397156,1,2
17165,283,1,158.68,1,2,1,121,Hibernating,0.7613941018766757,0.0,0.0005662976120213266,2,4
17166,37,2,206.34,3,3,1,331,Need Attention,0.10187667560321716,0.004761904761904762,0.0007363867485787783,1,2
17169,56,2,835.7800000000003,3,3,3,333,Need Attention,0.15281501340482573,0.004761904761904762,0.002982733918421884,5,3
17171,288,1,224.91,1,2,1,121,Hibernating,0.7747989276139411,0.0,0.0008026594146692498,2,4
17172,77,1,317.76,2,2,2,222,Hibernating,0.20911528150134048,0.0,0.0011340227451216078,5,3
17173,4,8,3766.599999999999,5,5,5,555,Champions,0.013404825737265416,0.03333333333333334,0.013442252239976861,1,2
17174,216,1,59.9,1,2,1,121,Hibernating,0.5817694369973191,0.0,0.00021377128157346522,2,4
17175,43,4,1443.6900000000005,3,4,4,344,Loyal Customers,0.11796246648793567,0.014285714285714287,0.005152244766190253,1,2
17176,200,1,306.13,1,2,2,122,Hibernating,0.5388739946380697,0.0,0.0010925175697510002,3,5
17179,177,3,711.79,2,4,3,243,At Risk,0.4772117962466488,0.009523809523809525,0.002540238071972902,3,5
17180,55,4,796.0300000000003,3,4,3,343,Loyal Customers,0.15013404825737267,0.014285714285714287,0.0028408740112007614,5,3
17181,56,2,239.92,3,3,1,331,Need Attention,0.15281501340482573,0.004761904761904762,0.0008562271431570246,5,3
17183,6,6,3347.3099999999986,5,5,5,555,Champions,0.01876675603217158,0.02380952380952381,0.011945888956989576,1,2
