Customer ID,Recency,Frequency,Monetary,RecencyScore,FrequencyScore,MonetaryScore,RFM_SCORE,Segment
16931,4,21,4604.2199999999875,5,5,5,555,Champions
16932,52,1,161.94,3,2,1,321,About to Sleep
16933,0,2,563.2299999999998,5,3,3,533,Potential Loyalists
16934,53,2,950.93,3,3,4,334,Need Attention
16936,24,1,262.68,4,2,2,422,Potential Loyalists
16938,7,4,2736.3800000000015,5,4,5,545,Champions
16940,51,3,3049.880000000001,3,4,5,345,Loyal Customers
16942,11,9,1920.5900000000017,5,5,4,554,Champions
16943,210,3,816.7299999999999,1,4,3,143,At Risk
16945,20,18,4345.500000000007,4,5,5,455,Loyal Customers
16947,234,1,406.48000000000013,1,2,2,122,Hibernating
16948,137,3,435.02,2,4,2,242,At Risk
16949,2,6,1286.27,5,5,4,554,Champions
16950,55,3,1178.56,3,4,4,344,Loyal Customers
16951,133,3,1277.7500000000014,2,4,4,244,At Risk
16952,108,2,167.61,2,3,1,231,At Risk
16953,29,1,20.8,4,2,1,421,Potential Loyalists
16954,-1,9,2085.0800000000004,5,5,5,555,Champions
16955,183,4,518.67,1,4,3,143,At Risk
16956,16,1,308.74,4,2,2,422,Potential Loyalists
16957,238,2,416.64,1,3,2,132,At Risk
16959,86,1,117.35000000000001,2,2,1,221,Hibernating
16960,37,3,507.04999999999995,3,4,3,343,Loyal Customers
16961,115,1,234.17,2,2,1,221,Hibernating
16963,186,1,110.55000000000001,1,2,1,121,Hibernating
16965,225,1,201.19,1,2,1,121,Hibernating
16966,7,7,2154.9700000000003,5,5,5,555,Champions
16967,188,1,319.0199999999999,1,2,2,122,Hibernating
16968,3,2,439.4300000000001,5,3,2,532,Potential Loyalists
16969,38,3,650.4100000000002,3,4,3,343,Loyal Customers
16971,37,1,357.20999999999987,3,2,2,322,About to Sleep
16976,266,1,251.51999999999998,1,2,2,122,Hibernating
16978,76,1,344.33,2,2,2,222,Hibernating
16979,2,6,1852.0000000000005,5,5,4,554,Champions
16980,254,2,1078.9600000000005,1,3,4,134,At Risk
16982,59,1,384.06,3,2,2,322,About to Sleep
16983,11,7,1931.2499999999998,5,5,4,554,Champions
16984,87,2,4481.349999999996,2,3,5,235,At Risk
16985,16,10,5464.120000000001,4,5,5,455,Loyal Customers
16986,28,2,1873.2,4,3,4,434,Potential Loyalists
16987,2,7,1625.0500000000004,5,5,4,554,Champions
16988,4,1,126.12,5,2,1,521,Potential Loyalists
16989,6,6,1133.25,5,5,4,554,Champions
16990,217,1,179.0,1,2,1,121,Hibernating
16992,9,5,1614.31,5,4,4,544,Champions
16996,29,6,1456.96,4,5,4,454,Loyal Customers
16997,287,3,702.0,1,4,3,143,At Risk
16998,148,4,295.0,2,4,2,242,At Risk
16999,22,2,484.82000000000005,4,3,2,432,Potential Loyalists
17001,-1,11,3989.5700000000006,5,5,5,555,Champions
17002,84,3,1493.73,2,4,4,244,At Risk
17004,45,2,1412.9399999999996,3,3,4,334,Need Attention
17006,3,4,781.7800000000001,5,4,3,543,Champions
17007,49,6,889.9300000000001,3,5,3,353,Loyal Customers
17010,17,1,195.36,4,2,1,421,Potential Loyalists
17011,29,1,270.90000000000003,4,2,2,422,Potential Loyalists
17014,7,3,586.3299999999998,5,4,3,543,Champions
17015,27,3,1842.5599999999995,4,4,4,444,Loyal Customers
17017,1,20,8694.26,5,5,5,555,Champions
17018,39,2,920.0999999999998,3,3,3,333,Need Attention
17019,10,4,1272.6100000000013,5,4,4,544,Champions
17022,30,1,71.0,4,2,1,421,Potential Loyalists
17024,44,3,95.85,3,4,1,341,Loyal Customers
17025,59,3,357.77,3,4,2,342,Loyal Customers
17026,184,2,154.82999999999998,1,3,1,131,At Risk
17027,77,6,890.2899999999997,2,5,3,253,Can't Loose
17029,109,2,716.0,2,3,3,233,At Risk
17030,62,1,146.87,3,2,1,321,About to Sleep
17031,10,2,380.35,5,3,2,532,Potential Loyalists
17033,85,3,1030.1399999999999,2,4,4,244,At Risk
17034,15,3,745.5200000000001,4,4,3,443,Loyal Customers
17035,244,2,433.53,1,3,2,132,At Risk
17037,86,1,1267.3199999999997,2,2,4,224,Hibernating
17038,29,1,112.40000000000003,4,2,1,421,Potential Loyalists
17040,136,1,449.7299999999999,2,2,2,222,Hibernating
17041,25,3,1081.5700000000002,4,4,4,444,Loyal Customers
17042,1,5,1044.3800000000003,5,4,4,544,Champions
17043,31,4,1735.1799999999998,4,4,4,444,Loyal Customers
17044,24,1,948.48,4,2,4,424,Potential Loyalists
17045,112,3,339.44,2,4,2,242,At Risk
17046,156,1,642.0199999999999,2,2,3,223,Hibernating
17047,84,3,1100.9,2,4,4,244,At Risk
17048,116,3,925.3499999999999,2,4,3,243,At Risk
17049,1,9,5659.980000000006,5,5,5,555,Champions
17050,95,6,3228.8399999999992,2,5,5,255,Can't Loose
17051,193,1,247.14,1,2,1,121,Hibernating
17052,27,1,413.75000000000006,4,2,2,422,Potential Loyalists
17053,129,1,498.47999999999996,2,2,3,223,Hibernating
17054,27,5,1356.3300000000004,4,4,4,444,Loyal Customers
17058,80,3,1179.8899999999999,2,4,4,244,At Risk
17059,28,5,3095.0399999999995,4,4,5,445,Loyal Customers
17060,265,1,234.24,1,2,1,121,Hibernating
17061,72,11,5232.23,2,5,5,255,Can't Loose
17062,312,4,538.37,1,4,3,143,At Risk
17063,20,7,1461.1399999999996,4,5,4,454,Loyal Customers
17064,57,3,859.3500000000003,3,4,3,343,Loyal Customers
17068,11,21,4552.140000000004,5,5,5,555,Champions
17069,27,9,2709.7000000000007,4,5,5,455,Loyal Customers
17070,113,1,312.13999999999993,2,2,2,222,Hibernating
17071,27,9,2429.0300000000007,4,5,5,455,Loyal Customers
17073,16,4,1446.09,4,4,4,444,Loyal Customers
17075,16,4,834.1200000000002,4,4,3,443,Loyal Customers
17076,35,3,841.08,3,4,3,343,Loyal Customers
17078,35,2,378.2000000000001,3,3,2,332,Need Attention
17079,77,1,118.80000000000001,2,2,1,221,Hibernating
17080,21,2,287.62,4,3,2,432,Potential Loyalists
17081,24,2,290.1600000000001,4,3,2,432,Potential Loyalists
17082,32,2,2003.8500000000008,3,3,4,334,Need Attention
17083,108,3,1405.7799999999995,2,4,4,244,At Risk
17084,34,2,2949.7500000000014,3,3,5,335,Need Attention
17085,122,5,1566.65,2,4,4,244,At Risk
17086,6,6,2050.079999999999,5,5,4,554,Champions
17088,27,4,1991.009999999999,4,4,4,444,Loyal Customers
17090,3,7,2043.950000000001,5,5,4,554,Champions
17091,1,8,3827.760000000002,5,5,5,555,Champions
17092,49,4,1777.7800000000007,3,4,4,344,Loyal Customers
17094,321,1,301.99999999999994,1,2,2,122,Hibernating
17095,21,3,1324.159999999999,4,4,4,444,Loyal Customers
17096,14,4,1022.1300000000003,4,4,4,444,Loyal Customers
17097,1,8,954.4199999999997,5,5,4,554,Champions
17100,17,1,971.74,4,2,4,424,Potential Loyalists
17101,9,4,1621.7299999999998,5,4,4,544,Champions
17102,260,1,25.5,1,2,1,121,Hibernating
17105,158,2,665.7800000000004,2,3,3,233,At Risk
17107,32,6,10815.429999999995,3,5,5,355,Loyal Customers
17109,28,6,885.04,4,5,3,453,Loyal Customers
17110,164,1,163.29999999999998,2,2,1,221,Hibernating
17111,46,1,248.60999999999999,3,2,1,321,About to Sleep
17114,4,8,808.6199999999997,5,5,3,553,Champions
17115,7,3,837.4999999999999,5,4,3,543,Champions
17117,287,1,116.19999999999997,1,2,1,121,Hibernating
17118,316,1,157.02,1,2,1,121,Hibernating
17119,2,2,606.91,5,3,3,533,Potential Loyalists
17120,232,1,307.46,1,2,2,122,Hibernating
17122,118,1,138.32,2,2,1,221,Hibernating
17123,160,1,345.29999999999995,2,2,2,222,Hibernating
17124,184,1,298.89000000000004,1,2,2,122,Hibernating
17125,49,1,259.34999999999997,3,2,2,322,About to Sleep
17126,151,5,1004.7499999999999,2,4,4,244,At Risk
17128,333,1,157.09,1,2,1,121,Hibernating
17131,4,5,2463.170000000001,5,4,5,545,Champions
17133,14,7,4892.240000000001,4,5,5,455,Loyal Customers
17134,105,2,424.99999999999994,2,3,2,232,At Risk
17135,15,7,1139.7299999999998,4,5,4,454,Loyal Customers
17138,274,1,380.5,1,2,2,122,Hibernating
17139,14,12,10668.469999999988,4,5,5,455,Loyal Customers
17140,246,1,465.32,1,2,2,122,Hibernating
17142,238,1,579.0,1,2,3,123,Hibernating
17144,0,2,984.5699999999998,5,3,4,534,Potential Loyalists
17146,104,3,749.78,2,4,3,243,At Risk
17147,21,4,1714.5900000000001,4,4,4,444,Loyal Customers
17148,50,1,124.88,3,2,1,321,About to Sleep
17152,193,3,1689.5,1,4,4,144,At Risk
17153,23,1,213.77999999999997,4,2,1,421,Potential Loyalists
17154,74,1,329.34000000000003,2,2,2,222,Hibernating
17155,16,2,251.69999999999996,4,3,2,432,Potential Loyalists
17157,6,2,319.0,5,3,2,532,Potential Loyalists
17158,31,3,1266.9699999999993,4,4,4,444,Loyal Customers
17159,20,3,1538.88,4,4,4,444,Loyal Customers
17160,30,6,3518.0299999999993,4,5,5,455,Loyal Customers
17162,27,9,1715.4599999999996,4,5,4,454,Loyal Customers
17163,20,2,293.1,4,3,2,432,Potential Loyalists
17164,31,7,2467.350000000001,4,5,5,455,Loyal Customers
17165,283,1,158.68,1,2,1,121,Hibernating
17166,37,2,206.33999999999997,3,3,1,331,Need Attention
17169,56,2,835.7800000000004,3,3,3,333,Need Attention
17171,288,1,224.90999999999997,1,2,1,121,Hibernating
17172,77,1,317.76,2,2,2,222,Hibernating
17173,4,8,3766.5999999999985,5,5,5,555,Champions
17174,216,1,59.9,1,2,1,121,Hibernating
17175,43,4,1443.6900000000003,3,4,4,344,Loyal Customers
17176,200,1,306.13,1,2,2,122,Hibernating
17179,177,3,711.79,2,4,3,243,At Risk
17180,55,4,796.0300000000002,3,4,3,343,Loyal Customers
17181,56,2,239.91999999999996,3,3,1,331,Need Attention
17183,6,6,3347.309999999999,5,5,5,555,Champions
17186,45,2,144.0,3,3,1,331,Need Attention
17187,225,1,203.95,1,2,1,121,Hibernating
17188,10,7,2474.23,5,5,5,555,Champions
17189,105,2,384.3999999999999,2,3,2,232,At Risk
17190,57,2,444.74,3,3,2,332,Need Attention
17191,27,7,2095.1300000000015,4,5,5,455,Loyal Customers
17193,34,7,1699.3000000000004,3,5,4,354,Loyal Customers
17194,272,2,262.62,1,3,2,132,At Risk
17197,28,1,1013.01,4,2,4,424,Potential Loyalists
17198,22,3,692.2200000000001,4,4,3,443,Loyal Customers
17201,52,1,342.63,3,2,2,322,About to Sleep
17203,34,6,3563.8499999999995,3,5,5,355,Loyal Customers
17204,174,4,1564.5600000000002,2,4,4,244,At Risk
17205,52,1,384.08,3,2,2,322,About to Sleep
17206,52,1,204.24,3,2,1,321,About to Sleep
17211,25,8,2317.220000000001,4,5,5,455,Loyal Customers
17212,252,1,226.85,1,2,1,121,Hibernating
17213,39,7,2781.2299999999977,3,5,5,355,Loyal Customers
17214,59,6,1069.12,3,5,4,354,Loyal Customers
17217,233,1,113.5,1,2,1,121,Hibernating
17218,3,10,1960.7200000000003,5,5,4,554,Champions
17219,30,1,114.23,4,2,1,421,Potential Loyalists
17220,23,14,3198.2500000000027,4,5,5,455,Loyal Customers
17221,6,2,335.13,5,3,2,532,Potential Loyalists
17222,64,1,354.15,3,2,2,322,About to Sleep
17223,309,2,426.78999999999985,1,3,2,132,At Risk
17226,307,1,393.48999999999995,1,2,2,122,Hibernating
17227,17,6,939.32,4,5,3,453,Loyal Customers
17228,14,8,1906.0900000000015,4,5,4,454,Loyal Customers
17229,95,2,318.76000000000005,2,3,2,232,At Risk
17230,263,8,3638.4100000000003,1,5,5,155,Can't Loose
17231,11,10,3174.3200000000024,5,5,5,555,Champions
17232,1,2,421.5200000000001,5,3,2,532,Potential Loyalists
17233,34,1,190.88,3,2,1,321,About to Sleep
17234,181,1,149.89,1,2,1,121,Hibernating
17235,24,2,550.0600000000001,4,3,3,433,Potential Loyalists
17236,11,6,916.1300000000002,5,5,3,553,Champions
17237,10,2,314.69,5,3,2,532,Potential Loyalists
17238,1,17,3744.65,5,5,5,555,Champions
17239,311,1,382.50000000000006,1,2,2,122,Hibernating
17242,107,2,1135.0399999999997,2,3,4,234,At Risk
17243,0,26,8676.849999999997,5,5,5,555,Champions
17244,52,1,954.8999999999997,3,2,4,324,About to Sleep
17245,203,1,171.45,1,2,1,121,Hibernating
17247,14,1,282.18999999999994,4,2,2,422,Potential Loyalists
17248,119,1,318.65000000000003,2,2,2,222,Hibernating
17250,2,2,384.52,5,3,2,532,Potential Loyalists
17251,361,1,283.28,1,2,2,122,Hibernating
17252,115,2,353.8599999999999,2,3,2,232,At Risk
17253,17,1,178.26,4,2,1,421,Potential Loyalists
17254,3,2,272.44000000000005,5,3,2,532,Potential Loyalists
17255,39,2,298.40999999999997,3,3,2,332,Need Attention
17256,106,2,239.99999999999997,2,3,1,231,At Risk
17259,147,2,603.3699999999998,2,3,3,233,At Risk
17262,51,5,1253.3600000000001,3,4,4,344,Loyal Customers
17263,207,1,63.440000000000005,1,2,1,121,Hibernating
17265,137,2,562.8999999999997,2,3,3,233,At Risk
17266,1,3,310.63999999999993,5,4,2,542,Champions
17267,126,2,317.61999999999995,2,3,2,232,At Risk
17268,106,4,763.64,2,4,3,243,At Risk
17272,41,4,2148.6299999999997,3,4,5,345,Loyal Customers
17274,34,1,111.98000000000002,3,2,1,321,About to Sleep
17277,226,2,1065.3500000000001,1,3,4,134,At Risk
17278,240,1,246.04000000000008,1,2,1,121,Hibernating
17279,56,1,187.82999999999998,3,2,1,321,About to Sleep
17282,129,3,1703.4100000000003,2,4,4,244,At Risk
17284,59,6,1652.580000000002,3,5,4,354,Loyal Customers
17286,20,1,153.92000000000004,4,2,1,421,Potential Loyalists
17287,25,7,1064.1100000000001,4,5,4,454,Loyal Customers
17288,8,7,1419.7300000000012,5,5,4,554,Champions
17289,30,3,944.4100000000004,4,4,4,444,Loyal Customers
17290,2,2,525.2399999999998,5,3,3,533,Potential Loyalists
17291,307,1,550.8000000000001,1,2,3,123,Hibernating
17293,7,9,1875.1100000000006,5,5,4,554,Champions
17295,27,3,556.9499999999997,4,4,3,443,Loyal Customers
17297,16,1,131.78000000000006,4,2,1,421,Potential Loyalists
17298,100,2,498.42,2,3,3,233,At Risk
17299,10,4,669.1100000000001,5,4,3,543,Champions
17301,20,1,197.6300000000001,4,2,1,421,Potential Loyalists
17302,13,5,1135.6299999999999,4,4,4,444,Loyal Customers
17303,360,1,250.03999999999994,1,2,1,121,Hibernating
17306,9,18,8631.310000000003,5,5,5,555,Champions
17309,94,1,82.75,2,2,1,221,Hibernating
17311,77,2,1384.8500000000001,2,3,4,234,At Risk
17312,137,3,644.3,2,4,3,243,At Risk
17313,30,1,2328.8399999999997,4,2,5,425,Potential Loyalists
17314,23,8,2527.92,4,5,5,455,Loyal Customers
17315,0,38,6292.259999999996,5,5,5,555,Champions
17317,45,3,2600.34,3,4,5,345,Loyal Customers
17320,99,3,1200.6199999999997,2,4,4,244,At Risk
17321,7,2,700.8599999999999,5,3,3,533,Potential Loyalists
17323,14,7,921.0700000000006,4,5,3,453,Loyal Customers
17324,16,4,990.2300000000002,4,4,4,444,Loyal Customers
17325,279,1,96.8,1,2,1,121,Hibernating
17329,13,2,523.11,4,3,3,433,Potential Loyalists
17330,21,2,363.9,4,3,2,432,Potential Loyalists
17331,122,1,175.2,2,2,1,221,Hibernating
17333,84,1,494.24999999999994,2,2,3,223,Hibernating
17334,301,2,307.02000000000004,1,3,2,132,At Risk
17337,150,4,2027.8700000000033,2,4,4,244,At Risk
17338,16,8,6643.929999999995,4,5,5,455,Loyal Customers
17339,93,2,243.36,2,3,1,231,At Risk
17340,28,9,12353.289999999999,4,5,5,455,Loyal Customers
17341,155,3,781.3600000000001,2,4,3,243,At Risk
17343,354,1,193.63999999999996,1,2,1,121,Hibernating
17344,45,1,160.56999999999994,3,2,1,321,About to Sleep
17345,14,5,537.74,4,4,3,443,Loyal Customers
17346,2,15,2676.559999999999,5,5,5,555,Champions
17347,85,1,228.96,2,2,1,221,Hibernating
17348,13,5,1159.5200000000011,4,4,4,444,Loyal Customers
17349,178,1,110.75,2,2,1,221,Hibernating
17350,7,4,1286.0700000000002,5,4,4,544,Champions
17351,35,3,587.15,3,4,3,343,Loyal Customers
17353,128,2,1740.0,2,3,4,234,At Risk
17354,49,1,1393.06,3,2,4,324,About to Sleep
17356,310,1,178.21999999999997,1,2,1,121,Hibernating
17357,23,2,388.1399999999999,4,3,2,432,Potential Loyalists
17358,302,2,365.84999999999985,1,3,2,132,At Risk
17359,10,1,127.85999999999999,5,2,1,521,Potential Loyalists
17360,16,3,585.7900000000002,4,4,3,443,Loyal Customers
17361,48,3,488.2,3,4,2,342,Loyal Customers
17362,238,2,312.22999999999996,1,3,2,132,At Risk
17364,-1,11,4481.179999999996,5,5,5,555,Champions
17365,11,8,4801.559999999999,5,5,5,555,Champions
17367,237,1,168.4,1,2,1,121,Hibernating
17368,22,8,1912.6700000000008,4,5,4,454,Loyal Customers
17370,71,4,446.18,2,4,2,242,At Risk
17371,16,3,423.8899999999998,4,4,2,442,Loyal Customers
17372,39,8,1342.6800000000012,3,5,4,354,Loyal Customers
17373,39,4,646.9200000000001,3,4,3,343,Loyal Customers
17374,217,2,495.7699999999999,1,3,3,133,At Risk
17375,198,3,400.09999999999985,1,4,2,142,At Risk
17376,69,2,203.2,3,3,1,331,Need Attention
17377,22,20,4100.919999999995,4,5,5,455,Loyal Customers
17379,10,1,404.66,5,2,2,522,Potential Loyalists
17381,7,29,20275.60999999999,5,5,5,555,Champions
17382,64,1,65.4,3,2,1,321,About to Sleep
17383,3,1,199.29000000000002,5,2,1,521,Potential Loyalists
17384,18,2,336.40000000000003,4,3,2,432,Potential Loyalists
17385,13,1,261.11000000000007,4,2,2,422,Potential Loyalists
17386,6,6,2686.42,5,5,5,555,Champions
17387,18,2,784.11,4,3,3,433,Potential Loyalists
17388,76,4,1259.56,2,4,4,244,At Risk
17389,-1,34,31833.680000000015,5,5,5,555,Champions
17391,162,2,508.8,2,3,3,233,At Risk
17392,305,2,457.91,1,3,2,132,At Risk
17394,218,1,203.86999999999995,1,2,1,121,Hibernating
17396,38,6,7330.800000000001,3,5,5,355,Loyal Customers
17397,21,2,696.4099999999999,4,3,3,433,Potential Loyalists
17398,113,3,653.3799999999999,2,4,3,243,At Risk
17400,125,5,2129.9600000000023,2,4,5,245,At Risk
17402,3,13,2633.85,5,5,5,555,Champions
17403,35,1,281.62000000000006,3,2,2,322,About to Sleep
17404,3,15,31906.819999999992,5,5,5,555,Champions
17405,0,3,1031.41,5,4,4,544,Champions
17406,332,3,2200.42,1,4,5,145,At Risk
17408,162,1,32.65,2,2,1,221,Hibernating
17409,183,2,771.8499999999999,1,3,3,133,At Risk
17410,15,5,1214.7199999999996,4,4,4,444,Loyal Customers
17411,11,3,778.9399999999999,5,4,3,543,Champions
17412,1,7,1258.0600000000002,5,5,4,554,Champions
17414,42,2,778.0,3,3,3,333,Need Attention
17415,78,1,507.8399999999999,2,2,3,223,Hibernating
17416,28,7,6893.420000000002,4,5,5,455,Loyal Customers
17418,41,2,463.4600000000001,3,3,2,332,Need Attention
17419,10,12,4226.57,5,5,5,555,Champions
17420,49,3,598.8300000000002,3,4,3,343,Loyal Customers
17422,15,6,1979.37,4,5,4,454,Loyal Customers
17423,45,2,698.4100000000003,3,3,3,333,Need Attention
17425,18,2,759.1699999999995,4,3,3,433,Potential Loyalists
17426,7,6,5037.259999999998,5,5,5,555,Champions
17427,70,1,100.8,3,2,1,321,About to Sleep
17428,-1,27,17256.850000000002,5,5,5,555,Champions
17429,127,3,524.9200000000002,2,4,3,243,At Risk
17430,31,2,265.76000000000005,4,3,2,432,Potential Loyalists
17431,312,1,403.30000000000007,1,2,2,122,Hibernating
17432,17,2,365.76000000000005,4,3,2,432,Potential Loyalists
17433,87,1,303.16,2,2,2,222,Hibernating
17434,1,7,2373.8200000000006,5,5,5,555,Champions
17436,0,2,216.3,5,3,1,531,Potential Loyalists
17438,252,1,388.45000000000005,1,2,2,122,Hibernating
17440,155,3,186.42,2,4,1,241,At Risk
17442,35,6,2248.560000000001,3,5,5,355,Loyal Customers
17443,218,1,534.24,1,2,3,123,Hibernating
17444,146,3,2940.0400000000013,2,4,5,245,At Risk
17446,175,2,120.9,2,3,1,231,At Risk
17447,39,2,541.53,3,3,3,333,Need Attention
17449,1,7,2520.8599999999997,5,5,5,555,Champions
17450,7,46,194550.79000000007,5,5,5,555,Champions
17451,0,6,1721.3999999999999,5,5,4,554,Champions
17453,16,2,486.71999999999997,4,3,2,432,Potential Loyalists
17454,191,4,517.5300000000002,1,4,3,143,At Risk
17455,202,1,131.7,1,2,1,121,Hibernating
17456,364,1,249.85999999999999,1,2,1,121,Hibernating
17457,125,5,1737.6999999999998,2,4,4,244,At Risk
17458,14,1,316.49999999999994,4,2,2,422,Potential Loyalists
17459,42,2,657.3,3,3,3,333,Need Attention
17460,93,6,622.4299999999998,2,5,3,253,Can't Loose
17461,21,3,757.4599999999996,4,4,3,443,Loyal Customers
17462,59,2,675.6899999999999,3,3,3,333,Need Attention
17463,15,5,1896.410000000002,4,4,4,444,Loyal Customers
17464,157,1,289.96000000000004,2,2,2,222,Hibernating
17466,9,2,763.2800000000003,5,3,3,533,Potential Loyalists
17468,9,2,137.0,5,3,1,531,Potential Loyalists
17469,15,5,1870.9699999999996,4,4,4,444,Loyal Customers
17470,43,5,1125.0700000000002,3,4,4,344,Loyal Customers
17472,190,3,710.2900000000002,1,4,3,143,At Risk
17475,78,1,194.36999999999995,2,2,1,221,Hibernating
17480,76,1,511.82,2,2,3,223,Hibernating
17481,2,4,1255.5900000000006,5,4,4,544,Champions
17483,64,3,414.04,3,4,2,342,Loyal Customers
17486,260,1,396.87000000000006,1,2,2,122,Hibernating
17489,57,2,376.63999999999993,3,3,2,332,Need Attention
17490,-1,7,2092.3199999999997,5,5,5,555,Champions
17491,0,10,3558.8700000000003,5,5,5,555,Champions
17492,247,1,374.57,1,2,2,122,Hibernating
17495,6,2,497.56000000000006,5,3,3,533,Potential Loyalists
17496,357,1,271.04999999999995,1,2,2,122,Hibernating
17498,74,1,272.21999999999997,2,2,2,222,Hibernating
17499,288,1,622.88,1,2,3,123,Hibernating
17500,16,3,1138.0,4,4,4,444,Loyal Customers
17501,219,2,288.59999999999997,1,3,2,132,At Risk
17502,8,4,689.0999999999999,5,4,3,543,Champions
17503,1,2,558.9599999999999,5,3,3,533,Potential Loyalists
17504,205,9,2997.0300000000007,1,5,5,155,Can't Loose
17505,160,2,1145.84,2,3,4,234,At Risk
17506,74,1,302.2,2,2,2,222,Hibernating
17507,260,2,605.5799999999999,1,3,3,133,At Risk
17508,279,1,387.31,1,2,2,122,Hibernating
17509,56,8,6115.140000000001,3,5,5,355,Loyal Customers
17510,23,1,308.48,4,2,2,422,Potential Loyalists
17511,1,32,91062.37999999996,5,5,5,555,Champions
17512,27,10,2924.990000000001,4,5,5,455,Loyal Customers
17513,71,1,513.2,2,2,3,223,Hibernating
17514,127,1,208.65,2,2,1,221,Hibernating
17515,30,4,639.0199999999998,4,4,3,443,Loyal Customers
17516,14,5,768.0800000000002,4,4,3,443,Loyal Customers
17517,307,1,153.94,1,2,1,121,Hibernating
17519,16,6,1844.0200000000002,4,5,4,454,Loyal Customers
17520,52,1,546.8100000000001,3,2,3,323,About to Sleep
17521,28,3,723.2099999999998,4,4,3,443,Loyal Customers
17522,0,5,1070.71,5,4,4,544,Champions
17523,10,4,652.7400000000001,5,4,3,543,Champions
17524,360,1,145.0,1,2,1,121,Hibernating
17525,358,1,422.70000000000005,1,2,2,122,Hibernating
17526,3,4,1195.8999999999999,5,4,4,544,Champions
17527,52,4,939.37,3,4,3,343,Loyal Customers
17528,0,8,3628.5000000000014,5,5,5,555,Champions
17530,0,11,2385.0000000000023,5,5,5,555,Champions
17531,189,1,296.70000000000005,1,2,2,122,Hibernating
17534,52,1,223.36,3,2,1,321,About to Sleep
17535,279,1,164.39999999999998,1,2,1,121,Hibernating
17536,176,1,76.5,2,2,1,221,Hibernating
17537,28,2,897.6200000000003,4,3,3,433,Potential Loyalists
17538,24,1,98.42000000000002,4,2,1,421,Potential Loyalists
17540,23,2,578.9,4,3,3,433,Potential Loyalists
17542,268,1,170.75,1,2,1,121,Hibernating
17545,42,3,645.9599999999999,3,4,3,343,Loyal Customers
17548,232,1,103.3,1,2,1,121,Hibernating
17549,22,2,148.86,4,3,1,431,Potential Loyalists
17550,196,3,267.16000000000014,1,4,2,142,At Risk
17551,358,1,306.84,1,2,2,122,Hibernating
17552,59,4,930.41,3,4,3,343,Loyal Customers
17553,128,1,1487.6,2,2,4,224,Hibernating
17554,0,5,1952.4499999999998,5,4,4,544,Champions
17555,18,2,483.25999999999993,4,3,2,432,Potential Loyalists
17556,204,1,157.9,1,2,1,121,Hibernating
17557,13,3,541.4599999999999,4,4,3,443,Loyal Customers
17560,93,5,854.9500000000002,2,4,3,243,At Risk
17561,18,1,167.61999999999998,4,2,1,421,Potential Loyalists
17562,13,7,1122.3799999999997,4,5,4,454,Loyal Customers
17564,23,3,454.0099999999999,4,4,2,442,Loyal Customers
17566,7,2,901.2100000000007,5,3,3,533,Potential Loyalists
17567,6,8,4331.48,5,5,5,555,Champions
17569,331,1,344.13999999999993,1,2,2,122,Hibernating
17571,49,4,1498.5100000000014,3,4,4,344,Loyal Customers
17572,70,4,226.75,3,4,1,341,Loyal Customers
17573,28,3,380.59999999999997,4,4,2,442,Loyal Customers
17574,241,1,185.64999999999998,1,2,1,121,Hibernating
17576,7,19,3622.679999999998,5,5,5,555,Champions
17578,217,1,143.45999999999998,1,2,1,121,Hibernating
17579,3,3,448.89999999999986,5,4,2,542,Champions
17580,251,3,215.72000000000003,1,4,1,141,At Risk
17581,-1,24,11045.03999999999,5,5,5,555,Champions
17582,235,1,175.27,1,2,1,121,Hibernating
17584,6,2,1242.3000000000002,5,3,4,534,Potential Loyalists
17585,108,4,1133.0700000000004,2,4,4,244,At Risk
17588,99,3,1240.2000000000003,2,4,4,244,At Risk
17589,59,4,2404.170000000001,3,4,5,345,Loyal Customers
17590,1,3,1479.22,5,4,4,544,Champions
17591,72,7,2225.9700000000007,2,5,5,255,Can't Loose
17593,2,5,3927.3399999999997,5,4,5,545,Champions
17594,84,2,993.1799999999995,2,3,4,234,At Risk
17595,11,2,388.7900000000001,5,3,2,532,Potential Loyalists
17596,22,7,2827.929999999999,4,5,5,455,Loyal Customers
17597,212,1,2044.3700000000003,1,2,4,124,Hibernating
17600,16,1,161.67000000000002,4,2,1,421,Potential Loyalists
17601,238,1,116.01,1,2,1,121,Hibernating
17602,1,7,5102.969999999997,5,5,5,555,Champions
17603,77,1,394.72,2,2,2,222,Hibernating
17604,216,2,309.36,1,3,2,132,At Risk
17608,32,2,193.42000000000007,3,3,1,331,Need Attention
17609,39,5,1112.2200000000005,3,4,4,344,Loyal Customers
17611,6,15,3984.2199999999993,5,5,5,555,Champions
17612,52,6,2048.4499999999994,3,5,4,354,Loyal Customers
17613,21,14,4559.15,4,5,5,455,Loyal Customers
17614,56,1,390.0699999999999,3,2,2,322,About to Sleep
17615,129,3,329.6,2,4,2,242,At Risk
17616,172,3,571.2,2,4,3,243,At Risk
17618,4,3,971.5800000000002,5,4,4,544,Champions
17619,311,1,218.52000000000004,1,2,1,121,Hibernating
17620,58,1,81.44,3,2,1,321,About to Sleep
17621,20,3,1379.8999999999999,4,4,4,444,Loyal Customers
17623,31,1,527.05,4,2,3,423,Potential Loyalists
17624,13,2,843.4799999999997,4,3,3,433,Potential Loyalists
17625,17,4,2047.0000000000011,4,4,4,444,Loyal Customers
